Unnamed: 0,latitude,longitude,name,Area
509,1.359280198,103.9686158,BEF MARIAM WALK,None
510,1.402327624,103.8713974,BEF SELETAR CAMP G,None
511,1.345021018,103.9366914,TEMASEK POLY EAST G,None
512,1.298011602,103.8037314,AFT CH OF OUR SAVIOUR,None
513,1.288206529,103.8177506,BLK 73,None
514,1.311839261,103.7504631,PAN TECH IND CPLX,None
515,1.372598967,103.9508447,OPP PASIR RIS STN EXIT A,None
516,1.383103868,103.8825611,OPP BLK 991B,None
517,1.330295297,103.929606,BLK 414,None
518,1.309674311,103.8573291,BEF TAI HOE HOTEL,None
519,1.382141707,103.8794275,BUANGKOK SPORTS PK,None
520,1.368720222,103.6939188,BEF MUSLIM CEMY PATH 7,None
521,1.344956743,103.7086361,RIVER VALLEY HIGH SCH,None
522,1.33764961,103.7029297,Blk 662A,None
523,1.36577405,103.8434767,BLK 207,None
524,1.370395954,103.6880989,NIRVANA MEMORIAL GDN,None
525,1.273229467,103.8419349,OPP STH PT,None
526,1.446304981,103.8072393,SEAGATE,None
527,1.328149861,103.8539599,BLK 105,None
528,1.350290031,103.8712194,OPP S'GOON STN EXIT F,None
529,1.344180262,103.8394855,OPP BRADDELL VIEW,None
530,1.317396536,103.6588277,BEF TUAS AVE 5,None
531,1.391537392,103.8777537,FERNVALE STN / BLK 439A,None
532,1.316884748,103.9224791,OPP CHEVIOT HILL,None
533,1.343654202,103.847184,BLK 1004,None
534,1.312135718,103.8770895,OPP MOHD SALLEH MQUE,None
535,1.286063338,103.8024501,ALEXANDRA HOSP,None
536,1.31287458,103.8942632,CDAC BLDG,None
537,1.272740598,103.8413196,BEF CANTONMENT RD,None
538,1.346725961,103.9676783,OPP EDWARDS LIFESCIENCE,None
539,1.3909571,103.8388059,COUNTRYSIDE EST,None
540,1.289757669,103.8488327,OPP HIGH ST CTR,None
541,1.349385102,103.8539156,OPP KUO CHUAN PRESBY SCH,None
542,1.361287348,103.8646186,OPP CROWHURST DR,None
543,1.333618568,103.8984489,AFT REGENT MOTORS,None
544,1.338345147,103.6955358,OPP BLK 643,None
545,1.42003229,103.8245335,DIEPPE BARRACKS,None
546,1.383820445,103.8977783,RANGGUNG STN EXIT A,None
547,1.304217011,103.9076528,BET BLKS 72/74,None
548,1.329637249,103.8684906,18 WOODSVILLE,None
549,1.400140394,103.7497281,BLK 657,None
550,1.312719199,103.9071209,AFT LOR J TELOK KURAU,None
551,1.440609554,103.7279573,OPP NYEE PHOE GROUP,None
552,1.377209682,103.8601519,AFT CTE,None
553,1.323672922,103.6690181,SENG HENG ENGRG,None
554,1.403230671,103.9032193,AFT PUNGGOL CENTRAL,None
555,1.342597742,103.8799066,BARTLEY STN EXIT A,None
556,1.278016758,103.8482227,AFT CAPITAL TWR,None
557,1.306452205,103.7395088,CLP INTL,None
558,1.319319994,103.8493838,NATL SKIN CTR,None
559,1.38427491,103.8469082,OPP YIO CHU KANG STADIUM,None
560,1.282496902,103.8499523,PRUDENTIAL TWR,None
561,1.300923856,103.6573404,HQ 6 DIV,None
562,1.334805831,103.7224003,OPP BLK 117,None
563,1.438121919,103.825262,OPP JLN KEMUNING,None
564,1.279692082,103.842662,AFT KRETA AYER RD,None
565,1.384106267,103.846723,YIO CHU KANG STADIUM,None
566,1.284925713,103.8206282,OPP BLK 116,None
567,1.300905773,103.7968856,BLK 50,None
568,1.446523496,103.7975424,AFT W'LANDS MART,None
569,1.289933857,103.8564369,THE ESPLANADE,None
570,1.280303327,103.8238859,OPP CENDEX CTR,None
571,1.375219845,103.9012557,S'GOON SEC SCH,None
572,1.46098034,103.7647598,JB SENTRAL,None
573,1.399335565,103.9166372,KADALOOR STN EXIT B,None
574,1.370027714,103.8892773,BEF HOUGANG POLYCLINIC,None
575,1.345382929,103.8504882,GUANGYANG SEC SCH,None
576,1.301452581,103.7660919,OPP KENT RIDGE SEC SCH,None
577,1.367181238,103.9310421,OPP TAMPINES DORMITORY,None
578,1.358428411,103.8390983,BLK 7 IND EST,None
579,1.346020967,103.8989222,AIR FORCE MUSEUM,None
580,1.369982986,103.8534917,BLK 586,None
581,1.369611377,103.83983,ANG MO KIO PR SCH,None
582,1.372380005,103.6999717,TEEN CHALLENGE,None
583,1.297395087,103.8555981,BEF BEACH RD,None
584,1.38140725,103.9979062,BEF CARGO BLDG D,None
585,1.430243706,103.8455409,OPP BLK 367,None
586,1.373522201,103.9943934,SATS CARGO TER,None
587,1.317223825,103.7623456,OPP REGENT PK,None
588,1.31437053,103.7183285,AFT JURONG PORT RD,None
589,1.325018866,103.9523185,EXCELSIOR GDNS,None
590,1.324713699,103.6360548,BEF TUAS AVE 13,None
591,1.387800254,103.8462084,OPP SMRT BUSES AMK DEPOT,None
592,1.380474469,103.7483217,BLK 206,None
593,1.317818529,103.7640927,BLK 317,None
594,1.327204605,103.8879809,OPP BLK 66,None
595,1.319226401,103.9220465,BEF JLN KHAIRUDDIN,None
596,1.378850932,103.8294524,TEACHERS' HOUSING EST,None
597,1.31520793,103.9889282,TANAH MERAH FERRY TER,None
598,1.358306862,103.8512485,OPP BISHAN PK,None
599,1.33055837,103.9262318,BLK 546,None
600,1.334123977,103.7370375,OPP S'PORE SCIENCE CTR,None
601,1.327320911,103.6551377,TOYOCHEM INK,None
602,1.367629668,103.8928003,NAUNG RESIDENCE,None
603,1.328059764,103.8509955,OPP BLK 102,None
604,1.395476083,103.8974588,BLK 291A,None
605,1.344384925,103.7343866,OPP PARC OASIS,None
606,1.321807733,103.7417383,BLK 41,None
607,1.278538275,103.8301202,OPP BLK 140,None
608,1.302967985,103.9058483,PARKWAY PARADE,None
609,1.408470063,103.8987479,SUMANG STN EXIT B,None
610,1.320577892,103.6783187,BEF BENOI RD,None
611,1.370930849,103.8733479,BLK 516,None
612,1.335222578,103.858555,TOA PAYOH POLYCLINIC,None
613,1.385700783,103.8912102,AFT SENGKANG EAST AVE,None
614,1.375155168,103.8791022,HOUGANG 1,None
615,1.338328445,103.9249687,OPP BLK 716,None
616,1.408399725,103.898367,SUMANG STN EXIT A,None
617,1.359969735,103.9502822,BLK 430,None
618,1.389495865,103.8436446,OPP NCS HUB,None
619,1.299278917,103.8266488,CLIVEDEN AT GRANGE,None
620,1.415485966,103.8395169,OPP NAVAL BASE PR SCH,None
621,1.389924279,103.995206,CHANGI BEACH CP 4,None
622,1.432518126,103.7077123,AFT LIM CHU KANG LANE 4,None
623,1.283019435,103.787895,NATL LEADERSHIP INST,None
624,1.342442171,103.8694209,S'PORE POWER TRG INST,None
625,1.315565626,103.7198785,JURONG PORT WORKSHOPS,None
626,1.363687783,103.7649103,OPP GLENDALE PK CONDO,None
627,1.349728029,103.7413173,PRINCESS E PR SCH,None
628,1.458677962,103.8288145,AFT WELLINGTON RD,None
629,1.303475679,103.8586177,OPP STAMFORD PR SCH,None
630,1.33657772,103.9440205,AFT BEDOK IND PK E,None
631,1.411566731,103.7579825,BEF W'LANDS RD,None
632,1.405983727,103.7553557,SRI ARASAKESARI SIVAN TP,None
633,1.318993408,103.9234623,OPP OPERA EST PR SCH,None
634,1.291682026,103.8512157,ST ANDREW'S CATH,None
635,1.464602965,103.806033,BEF SENOKO CRES,None
636,1.378643142,103.7561421,BEF BLKS 13/14,None
637,1.342429713,103.7328115,CHINESE GDN STN,None
638,1.376750659,103.7408571,BLK 296A,None
639,1.385685286,103.8426224,OPP CASTLE GREEN,None
640,1.391568425,103.9843114,OPP CHANGI GOLF CLUB,None
641,1.346381618,103.9552641,BLK 130,None
642,1.330716893,103.8910322,OPP TRAFFIC POLICE,None
643,1.361864776,103.9644574,AFT JLN BATALONG,None
644,1.454863525,103.8010765,GIVAUDAN S'PORE,None
645,1.380019152,103.7639433,BT PANJANG PLAZA,None
646,1.433967391,103.7486526,BEF KRANJI CRES,None
647,1.315724054,103.7823997,OPP HENRY PK,None
648,1.330105965,103.6782654,OPP S'PORE DISCOVERY CTR,None
649,1.302564712,103.8323418,BEF ORCHARD STN EXIT B,None
650,1.315242724,103.719573,AFT JLN BUROH,None
651,1.274154099,103.8469069,OPP MAS BLDG,None
652,1.357350965,103.7615014,HILLVIEW HSE,None
653,1.361154544,103.8913256,AFT AN-NAEEM MQUE,None
654,1.391132493,103.9910607,CHANGI BEACH CP 2,None
655,1.353824569,103.8726909,BLK 261,None
656,1.334261256,103.6907624,JURONG CAMP,None
657,1.368859773,103.8656698,HEMSLEY AVE,None
658,1.459131177,103.8259276,OPP POLICE DRV CIRCUIT,None
659,1.351399701,103.756486,OPP BLK 242,None
660,1.334455383,103.645202,AFT TUAS AVE 7,None
661,1.343645126,103.8750791,OPP GAMBIR RIDGE,None
662,1.386943492,103.8961961,BLK 203,None
663,1.290779872,103.8609726,OPP THE RITZ-CARLTON,None
664,1.330066692,103.7209813,OPP BLK 161,None
665,1.454555506,103.7956837,AFT WOODLANDS IND PK E4,None
666,1.341570862,103.7590951,OPP PARKVIEW APTS,None
667,1.324673466,103.6906937,AFT THIRD LOK YANG RD,None
668,1.308832829,103.6966017,AFT JLN SAMULUN,None
669,1.340427823,103.7440327,BLK 288E,None
670,1.334697049,103.71945,OPP ASSYAKIRIN MQUE,None
671,1.459080205,103.8278136,OPP AUCKLAND RD WEST,None
672,1.341892955,103.9517643,BLK 254,None
673,1.452807104,103.8199118,BLK 508 CP,None
674,1.298902825,103.7867839,ONE-NORTH STN,None
675,1.340658483,103.9367379,BEDOK REFORM TRG CTR,None
676,1.389819334,103.8386329,COUNTRYSIDE GDN P/G,None
677,1.397027867,103.918123,BEF PUNGGOL CTRL,None
678,1.400867286,103.7541107,MULTISTATES TRADING,None
679,1.297105806,103.8905057,HAWAII TWR,None
680,1.373468162,103.8852312,BLK 681,None
681,1.351067674,103.9315368,BLK 880,None
682,1.303701235,103.6862668,AFT JURONG MARINE BASE,None
683,1.352732727,103.8405088,MARYMOUNT VIEW,None
684,1.330137166,103.9344348,BLK 403,None
685,1.397400926,103.7475618,YEW TEE STN,None
686,1.372243177,103.7031906,AFT JLN BERSERI,None
687,1.350748133,103.6785826,CP 7,None
688,1.418860174,103.8245867,OPP DIEPPE BARRACKS,None
689,1.370770095,103.7627049,BLK 319,None
690,1.290926838,103.8203765,DELTA SPORTS HALL,None
691,1.377276637,103.7673238,AFT PETIR STN,None
692,1.317892235,103.6892284,MAPLETREE LOGISTICS HUB,None
693,1.338517713,103.6957762,BLK 643,None
694,1.290568581,103.7734713,OPP HENG MUI KENG TERR,None
695,1.319392329,103.9017367,EUNOS INT,None
696,1.320812295,103.812466,OPP LUTHERAN TWRS,None
697,1.449170283,103.8270246,OPP BLK 590C,None
698,1.333790294,103.83799,SLF CPLX,None
699,1.271467133,103.8064249,OPP YEO'S BLDG,None
700,1.445852822,103.7997264,BLK 786A CP,None
701,1.314019206,103.9316281,OPP SIGLAP STH CC,None
702,1.343480504,103.7543836,BLK 291E,None
703,1.319526186,103.6831846,S'PORE TPT PTE LTD,None
704,1.315223389,103.7690808,BLK 334,None
705,1.33736695,103.9220355,BLK 745,None
706,1.434299267,103.8395196,BLK 257,None
707,1.34517374,103.706208,BLK 680C,None
708,1.349165923,103.7038311,OPP BLK 271 CP,None
709,1.378425616,103.9360942,BLK 740,None
710,1.324493068,103.6425701,OPP HEMPEL,None
711,1.342329451,103.9534582,SIMEI STN,None
712,1.353429586,103.742737,BLK 451A,None
713,1.313949048,103.7080922,AFT JURONG PIER RD,None
714,1.31999286,103.7621703,NAN HUA PR SCH,None
715,1.359284053,103.751483,OPP BT GOMBAK STN,None
716,1.376055594,103.7692901,BLK 127,None
717,1.359935619,103.6937833,AFT NANYANG AVE,None
718,1.329844053,103.8145733,OPP THE JAPANESE ASSN,None
719,1.313595301,103.7349438,BEF PENJURU CL,None
720,1.330921081,103.8500612,TOA PAYOH SWIM CPLX,None
721,1.291264534,103.7711498,OPP PASIR PANJANG PO,None
722,1.327651317,103.7025685,AFT NEYTHAL RD,None
723,1.318639641,103.7099923,OPP JLN PESAWAT,None
724,1.357376232,103.752893,OPP BT GOMBAK STADIUM,None
725,1.309585387,103.9294782,LAGUNA PK,None
726,1.356149105,103.9598263,EDEN CONDO,None
727,1.294733417,103.7954818,BEF ALL SAINTS CHAPEL,None
728,1.386565604,103.8947057,BLK 203B,None
729,1.404933121,103.909281,DAMAI STN EXIT A,None
730,1.33340806,103.8784086,OPP BLK 4,None
731,1.356548461,103.7500063,BLK 531,None
732,1.337821668,103.8385483,AFT CALDECOTT STN,None
733,1.356620834,103.7496504,OPP BLK 532,None
734,1.443924563,103.8062741,WOODSVALE CONDO,None
735,1.293202497,103.849725,ARMENIAN CH,None
736,1.354377763,103.7518581,BLK 514,None
737,1.345267691,103.714822,BLK 206,None
738,1.425637447,103.8349665,BLK 763,None
739,1.359061403,103.7516773,BT GOMBAK STN,None
740,1.361304955,103.9906394,CHANGI AIRPORT PTB1,None
741,1.362433921,103.751548,OPP BLK 347,None
742,1.436853046,103.7645675,GLOBALFOUNDRIES,None
743,1.331561393,103.9473128,OPP BEDOK MKT PL,None
744,1.337704697,103.7210604,OPP BLK 364,None
745,1.362579388,103.7513591,BLK 347,None
746,1.320325959,103.747168,OPP AYER RAJAH CC,None
747,1.387811581,103.9855377,AFT CHANGI GOLF COURSE,None
748,1.351384117,103.8359494,THOMSON CC,None
749,1.324031488,103.744241,BEF JURONG TOWN HALL RD,None
750,1.371223936,103.885176,BLK 679,None
751,1.35223348,103.8371638,SHUNFU MART,None
752,1.362687094,103.9737356,OPP CHANGI CHAPEL MUSEUM,None
753,1.338053048,103.8438445,BLK 128,None
754,1.423397327,103.8387579,OPP KHOO TECK PUAT HOSP,None
755,1.384059782,103.8444252,OPP AMK POLICE DIV HQ,None
756,1.374132466,103.7169772,KEAT HONG CAMP,None
757,1.388308191,103.7713749,BLK 485,None
758,1.37168297,103.8567313,BLK 555,None
759,1.351652912,103.837962,BLK 314,None
760,1.30221629,103.6297465,AFT TUAS STH AVE 6,None
761,1.315944858,103.8518285,KENTISH GREEN,None
762,1.376904845,103.7401542,OPP BLK 296A,None
763,1.335546272,103.8466036,BLK 84B,None
764,1.364352324,103.8967642,OPP BLK 316,None
765,1.405349439,103.9018356,PUNGGOL STN / WATERWAY PT,None
766,1.305345523,103.7947467,OPP BLK 7B,None
767,1.349175794,103.7256637,BLK 491,None
768,1.312885096,103.9338393,EASTERN LAGOON II,None
769,1.329411807,103.6435076,NISSIN TPT,None
770,1.358995872,103.8876598,BET BLKS 210/211,None
771,1.305349392,103.6923668,KEPPEL OFFSHORE & MARINE,None
772,1.322297705,103.8767271,AFT KALLANG WAY 2,None
773,1.311865861,103.7873436,BLK 3,None
774,1.331663726,103.6892548,BEF KIAN TECK RD,None
775,1.337281782,103.7047568,BLK 662D,None
776,1.361091017,103.8510968,OPP BLK 333,None
777,1.3568806,103.9478455,BLK 423,None
778,1.332963266,103.947264,BEF JLN PARI BURONG,None
779,1.334944362,103.8538758,BLK 34,None
780,1.389465805,103.9052638,BLK 142A,None
781,1.342110534,103.6375074,TUAS LK STN,None
782,1.375740497,103.864663,SING IND CPLX,None
783,1.3170386,103.8991248,BLK 3A,None
784,1.437928772,103.8256213,AFT JLN KEMUNING,None
785,1.441020215,103.7724437,MARSILING CC,None
786,1.378370121,103.9415229,ELIAS MALL,None
787,1.324996117,103.6669887,OPP ESAB,None
788,1.381530934,103.8971986,OPP THE RIVERVALE,None
789,1.355858454,103.7214158,BEF HONG KAH CIRCLE,None
790,1.360333023,103.7642661,Hillington Green Condo,None
791,1.374761924,103.8952056,BLK 412,None
792,1.281611803,103.8530899,THE SAIL,None
793,1.306827392,103.9063938,THE HOLY FAMILY CH,None
794,1.328620881,103.7768403,SIM HQ,None
795,1.310064844,103.6974629,BEF SHIPYARD RD,None
796,1.279395995,103.8527012,DOWNTOWN STN,None
797,1.421726871,103.7556691,OPP KRANJI WAR MEMORIAL,None
798,1.376064923,103.8768474,OPP BLK 953,None
799,1.415324636,103.8233804,AFT SEMBAWANG AIR BASE,None
800,1.368750531,103.8471236,BLK 322,None
801,1.307937805,103.6497882,AFT OCEAN TANKER,None
802,1.387060105,103.8729208,SELETAR HILLS EST,None
803,1.374440249,103.8834783,BLK 665,None
804,1.349563644,103.9493596,OPP THE HOLY TRINITY CH,None
805,1.321039092,103.8915365,CISCO CTR,None
806,1.340290222,103.8224844,BEF WALLACE WAY,None
807,1.332158773,103.9653013,DBS ASIA HUB,None
808,1.351733385,103.8786425,Blk 161,None
809,1.319201625,103.7427794,BLK 35,None
810,1.321927518,103.9546323,COUNTRY PK,None
811,1.309139508,103.7919272,BUONA VISTA TER,None
812,1.390512829,103.9032161,BLK 128,None
813,1.397072644,103.8730741,JLN KAYU SHOPHSE,None
814,1.428294005,103.8306096,JIEMIN PR SCH,None
815,1.368979083,103.9604782,BLK 216,None
816,1.363322112,103.9703947,BEF TOH CL,None
817,1.353355274,103.851194,BISHAN STADIUM,None
818,1.390947067,103.897783,BLK 240,None
819,1.304226461,103.7879268,AFT ANGLO-CHINESE JC,None
820,1.384069087,103.8996569,OPP BLK 110,None
821,1.353058069,103.7009104,WESTWOOD SEC SCH,None
822,1.432411535,103.7775962,BLK 173,None
823,1.314370385,103.9350473,EVERGREEN GDN,None
824,1.275267811,103.815111,BEF TELOK BLANGAH HTS,None
825,1.294752287,103.7873995,BLK 55,None
826,1.309903369,103.8799995,AFT CHEN LI PRESBY CH,None
827,1.322678737,103.8262776,AFT TANGLIN CC,None
828,1.32256576,103.8701745,BLK 68,None
829,1.310799958,103.9025486,AFT KOON SENG RD,None
830,1.269932927,103.8131899,BEF CHR COMMUNITY CHAPEL,None
831,1.370219748,103.8953793,THE MIDTOWN,None
832,1.29061061,103.8287544,BLK 79,None
833,1.347901172,103.6804293,LEE WEE NAM LIB,None
834,1.314265348,103.7047227,CEVA LOGISTICS,None
835,1.314903307,103.8810491,BEF LOR 23 GEYLANG,None
836,1.30271909,103.6556885,OPP KEPPEL SHIPYARD,None
837,1.286598119,103.8116275,OPP BLK 44,None
838,1.387499629,103.9856586,CHANGI GOLF COURSE,None
839,1.402196421,103.8139768,OPP MENG SUAN RD,None
840,1.342921313,103.6940994,BLK 834,None
841,1.356127305,103.6915491,BEF LOR DANAU,None
842,1.294086132,103.8141551,QUEENSTOWN SEC SCH,None
843,1.375819564,103.8531518,BLK 538,None
844,1.322029447,103.7071463,OPP JURONG BIRD PK,None
845,1.439230967,103.7931466,BLK 853,None
846,1.305117498,103.7699433,AFT NUS HIGH SCH,None
847,1.351455995,103.7040332,BLK 273B,None
848,1.33557295,103.6415152,S'PORE EPSON IND,None
849,1.307490754,103.7821088,S'PORE POLY,None
850,1.387202014,103.9042071,NTH SPRING PRI SCH,None
851,1.314743581,103.8908784,OPP LOR 39 GEYLANG,None
852,1.285704945,103.853368,FULLERTON SQ,None
853,1.340562168,103.822361,AFT WALLACE WAY,None
854,1.311341553,103.924836,BEF SEKOLAH INDONESIA,None
855,1.339192857,103.8465442,BLK 121,None
856,1.396732277,103.8757281,THANGGAM STN,None
857,1.341330952,103.7546254,OPP SBST BT BATOK DEPOT,None
858,1.324290396,103.9301337,BEDOK STN EXIT B,None
859,1.337144937,103.7671515,AFT ENG KONG PL,None
860,1.319620876,103.9358164,TEMASEK JC,None
861,1.355864004,103.8719929,OPP BLK 257,None
862,1.375668528,103.958066,OPP BLK 479,None
863,1.376359531,103.7710353,OPP PENDING STN,None
864,1.414018833,103.8730341,SELETAR AIRPOT,None
865,1.433554182,103.7879865,BEF W'LANDS STN EXIT 7,None
866,1.402418308,103.814441,AFT MENG SUAN RD,None
867,1.289670051,103.8337176,HOLIDAY INN ATRIUM,None
868,1.328105449,103.9197339,BLK 53,None
869,1.328540932,103.9225627,BLK 51,None
870,1.346884201,103.9843532,AFT CHANGI AIRPORT PTB2,None
871,1.36283576,103.8370022,BEF BRIGHT HILL TP,None
872,1.328129607,103.7670656,LP 36,None
873,1.361664926,103.8509158,BLK 331,None
874,1.288723774,103.8373142,HOTEL MIRAMAR,None
875,1.344229591,103.6406358,BEF TUAS WEST DR,None
876,1.369235064,103.8589381,BLK 564,None
877,1.38905255,103.9784408,BEF CRANWELL RD,None
878,1.338913581,103.9822492,CHANGI AIRPORT PTB4,None
879,1.297555735,103.8673209,OPP COSTA RHU CONDO,None
880,1.334075589,103.8512739,OPP BLK 73,None
881,1.333023764,103.7113745,AFT CHIN BEE RD,None
882,1.336864973,103.7177624,OPP TAMAN JURONG GREENS,None
883,1.301689523,103.7528381,FRANKLIN OFFSHORE,None
884,1.378148686,103.9035247,BLK 477A,None
885,1.327532546,103.8373146,BEF THOMSON FLYOVER,None
886,1.336065049,103.7103832,OPP SIME DARBY,None
887,1.333018223,103.710974,BEF CHIN BEE RD,None
888,1.306943883,103.8193274,S'PORE BOTANIC GDNS,None
889,1.286759777,103.8457825,HONG LIM PK,None
890,1.296208064,103.7668831,WASEDA S SNR HIGH SCH,None
891,1.362226533,103.7659506,GLENDALE PK CONDO,None
892,1.312505206,103.9249941,OPP SPRINGVALE,None
893,1.308775143,103.9108859,CALTEX STN,None
894,1.334880101,103.7195392,ASSYAKIRIN MQUE,None
895,1.389064312,103.8971005,BLK 223D,None
896,1.378859493,103.8399879,BLK 641,None
897,1.308540805,103.9106902,OPP CALTEX STN,None
898,1.349339898,103.8660974,GOLDEN HITS,None
899,1.288652451,103.8054962,ANCHORPOINT,None
900,1.432247276,103.840172,BLK 309,None
901,1.429075305,103.7728455,BLK 409,None
902,1.281149194,103.7845973,HORIZON RESIDENCES,None
903,1.419723183,103.8343098,BLK 790,None
904,1.286191641,103.8067993,OPP BLK 2,None
905,1.358584168,103.9472079,BLK 417,None
906,1.300917052,103.8607033,OPP PLAZA PARKROYAL,None
907,1.382784916,103.9361335,BLK 717,None
908,1.312791337,103.8598695,HOA NAM BLDG,None
909,1.320490298,103.7635132,BLK 201,None
910,1.319252531,103.7420933,OPP BLKS 34/35,None
911,1.399846533,103.9163295,KADALOOR STN EXIT A,None
912,1.318079819,103.9447612,OPP BLK 156,None
913,1.36477791,103.9676588,BEF OLD TAMPINES RD,None
914,1.459969829,103.8151473,BEF HEAVY VEH PK,None
915,1.389634672,103.8408948,BEF YIO CHU KANG RD,None
916,1.389382651,103.904966,BLK 137,None
917,1.280344686,103.8550609,MARINA BAY FINANCIAL CTR,None
918,1.329425353,103.9246,BLK 547,None
919,1.297580295,103.8929594,THE SOVEREIGN,None
920,1.303351723,103.8610616,OPP TEXTILE CTR,None
921,1.394198999,103.8342804,LENTOR FLYOVER,None
922,1.391336012,103.8702472,BEF JLN KAYU,None
923,1.309782335,103.9159409,CHRIST METH CH,None
924,1.305595958,103.8019233,OPP BLK 95,None
925,1.297522285,103.8886991,THE SEAFRONT,None
